timestamp,id,coal,wind
2017-06-23,637156.5,325.44444444444446,5135.90625
2017-06-24,637443.5,430.4125874125874,4226.213286713287
2017-06-25,637730.5,613.4375,3447.1388888888887
2017-06-26,638018.0,1455.0383275261324,713.397212543554
2017-06-27,638305.5,1029.6527777777778,3442.215277777778
2017-06-28,638593.0,1090.0766550522649,4265.655052264809
2017-06-29,638880.5,1568.6145833333333,4599.572916666667
2017-06-30,639168.5,1341.267361111111,3800.4479166666665
2017-07-01,639456.5,705.6527777777778,3077.5451388888887
2017-07-02,639744.5,662.3229166666666,2950.715277777778
2017-07-03,640032.5,746.3854166666666,2219.5104166666665
2017-07-04,640320.5,1576.9479166666667,1132.4895833333333
2017-07-05,640608.5,973.8125,531.7395833333334
2017-07-06,640896.5,887.8402777777778,1339.9097222222222
2017-07-07,641184.5,693.4479166666666,1338.767361111111
2017-07-08,641472.5,298.09722222222223,1573.9583333333333
2017-07-09,641760.5,390.58680555555554,1333.1805555555557
2017-07-10,642048.5,841.3854166666666,667.0798611111111
2017-07-11,642336.5,1044.9583333333333,988.125
2017-07-12,642624.5,192.86111111111111,1710.4097222222222
2017-07-13,642912.5,258.1388888888889,1782.923611111111
2017-07-14,643200.5,221.21875,3107.8333333333335
2017-07-15,643488.5,229.41319444444446,3427.1736111111113
2017-07-16,643776.5,334.21875,2531.5555555555557
2017-07-17,644064.5,773.4895833333334,1821.951388888889
2017-07-18,644352.5,701.6215277777778,2993.7291666666665
2017-07-19,644640.5,969.2326388888889,4005.15625
2017-07-20,644928.5,606.53125,2767.909722222222
2017-07-21,645216.5,96.02430555555556,4256.059027777777
2017-07-22,645504.5,118.66319444444444,2558.590277777778
2017-07-23,645792.5,273.1458333333333,1601.7222222222222
2017-07-24,646080.5,485.99305555555554,2456.2569444444443
2017-07-25,646368.5,573.40625,846.2638888888889
2017-07-26,646656.5,577.4409722222222,3994.6736111111113
2017-07-27,646944.5,575.7256944444445,4287.5625
2017-07-28,647232.5,531.6284722222222,5004.309027777777
2017-07-29,647520.5,306.3541666666667,3791.8993055555557
2017-07-30,647808.5,165.80208333333334,3462.09375
2017-07-31,648096.5,470.39930555555554,3575.4270833333335
2017-08-01,648384.5,536.65625,2599.6701388888887
2017-08-02,648672.5,681.5,3790.184027777778
2017-08-03,648960.5,276.41319444444446,5188.979166666667
2017-08-04,649248.5,511.9861111111111,4677.170138888889
2017-08-05,649536.5,118.69444444444444,1897.0972222222222
2017-08-06,649824.5,165.71527777777777,2475.7256944444443
2017-08-07,650112.5,479.61805555555554,1756.5659722222222
2017-08-08,650400.5,502.52430555555554,905.6840277777778
2017-08-09,650688.5,584.9930555555555,3397.5833333333335
2017-08-10,650976.5,648.28125,2645.1701388888887
2017-08-11,651264.5,651.2673611111111,3763.7361111111113
2017-08-12,651552.5,704.8368055555555,2444.2673611111113
2017-08-13,651840.5,726.3923611111111,597.3333333333334
2017-08-14,652128.5,487.00347222222223,2835.871527777778
2017-08-15,652416.5,481.0208333333333,2049.1631944444443
2017-08-16,652704.5,473.4861111111111,3511.940972222222
2017-08-17,652992.5,500.6770833333333,4096.777777777777
2017-08-18,653280.5,464.88194444444446,5358.493055555556
2017-08-19,653568.5,750.6041666666666,5423.916666666667
2017-08-20,653856.5,639.5451388888889,1761.75
2017-08-21,654144.5,695.7743055555555,776.9756944444445
2017-08-22,654432.5,1172.295138888889,1747.3125
2017-08-23,654720.5,577.6354166666666,2701.309027777778
2017-08-24,655008.5,512.7395833333334,1844.5104166666667
2017-08-25,655296.5,995.3784722222222,1178.2222222222222
2017-08-26,655584.5,719.4861111111111,523.6666666666666
2017-08-27,655872.5,717.1840277777778,1034.642361111111
2017-08-28,656160.5,432.10069444444446,2838.9270833333335
2017-08-29,656448.5,589.3645833333334,1902.0243055555557
2017-08-30,656736.5,1123.9965277777778,2035.513888888889
2017-08-31,657024.5,1861.704861111111,607.4895833333334
2017-09-01,657312.5,1581.048611111111,573.7708333333334
2017-09-02,657600.5,682.6458333333334,1189.21875
2017-09-03,657888.5,837.4722222222222,4007.5173611111113
2017-09-04,658176.5,1622.6631944444443,3142.2256944444443
2017-09-05,658464.5,1378.6944444444443,3304.9791666666665
2017-09-06,658752.5,1214.1493055555557,4762.006944444444
2017-09-07,659040.5,788.40625,4129.715277777777
2017-09-08,659328.5,1083.8715277777778,4816.378472222223
2017-09-09,659616.5,1285.46875,2512.2048611111113
2017-09-10,659904.5,1008.7013888888889,4988.770833333333
2017-09-11,660192.5,1263.767361111111,7210.173611111111
2017-09-12,660480.5,1251.0277777777778,5539.46875
2017-09-13,660768.5,1306.6493055555557,5475.784722222223
2017-09-14,661056.5,1354.451388888889,5912.972222222223
2017-09-15,661344.5,1835.5659722222222,3617.8819444444443
2017-09-16,661632.5,1199.5520833333333,2056.3611111111113
2017-09-17,661920.5,1142.5590277777778,971.3055555555555
2017-09-18,662208.5,3003.03125,1652.4895833333333
2017-09-19,662496.5,3002.0798611111113,1117.8020833333333
2017-09-20,662784.5,2126.5625,3252.0868055555557
2017-09-21,663072.5,2203.7395833333335,2995.5833333333335
2017-09-22,663360.5,1187.3784722222222,3233.0
2017-09-23,663648.5,669.1840277777778,4151.934027777777
2017-09-24,663936.5,969.0972222222222,3349.8888888888887
2017-09-25,664224.5,2587.1458333333335,1277.0208333333333
2017-09-26,664512.5,1768.6284722222222,1776.2291666666667
2017-09-27,664800.5,1351.6805555555557,5232.340277777777
2017-09-28,665088.5,912.1736111111111,2856.5868055555557
2017-09-29,665376.5,1155.1493055555557,4842.690972222223
2017-09-30,665664.5,668.6041666666666,2351.1041666666665
2017-10-01,665952.5,0.0,6760.15625
2017-10-02,666240.5,466.12152777777777,7955.958333333333
2017-10-03,666528.5,760.1770833333334,7161.291666666667
2017-10-04,666816.0,866.0243902439024,7092.564459930313
2017-10-05,667103.5,686.6840277777778,7507.378472222223
2017-10-06,667391.5,1166.8368055555557,4144.277777777777
2017-10-07,667679.5,100.33680555555556,6472.256944444444
2017-10-08,667967.5,770.3229166666666,1034.0416666666667
2017-10-09,668255.5,2201.378472222222,1941.767361111111
2017-10-10,668543.5,2148.152777777778,6092.989583333333
2017-10-11,668831.5,1507.1041666666667,7317.149305555556
2017-10-12,669119.5,918.4652777777778,6176.482638888889
2017-10-13,669407.5,371.8229166666667,6773.652777777777
2017-10-14,669695.5,445.02430555555554,5025.086805555556
2017-10-15,669983.0,252.6724738675958,4274.777003484321
2017-10-16,670270.5,1772.4756944444443,5166.545138888889
2017-10-17,670558.5,2253.0381944444443,5258.986111111111
2017-10-18,670846.5,3534.25,1637.232638888889
2017-10-19,671134.5,2780.190972222222,3894.375
2017-10-20,671422.5,1539.6909722222222,4260.190972222223
2017-10-21,671710.5,508.97222222222223,6804.315972222223
2017-10-22,671998.5,389.50694444444446,6970.576388888889
2017-10-23,672286.5,2352.7743055555557,3819.4895833333335
2017-10-24,672574.5,966.1111111111111,5700.128472222223
2017-10-25,672862.5,1497.6319444444443,5275.357638888889
2017-10-26,673150.5,2081.40625,2221.0173611111113
2017-10-27,673438.0,1240.3797909407665,3573.8850174216027
2017-10-28,673725.5,163.42013888888889,7411.697916666667
2017-10-29,674013.5,0.0,4699.635416666667
2017-10-30,674301.5,1945.4930555555557,1954.111111111111
2017-10-31,674589.5,1610.2708333333333,5117.038194444444
2017-11-01,674877.5,1277.78125,4240.805555555556
2017-11-02,675165.5,3393.2673611111113,1078.826388888889
2017-11-03,675453.5,3393.5208333333335,1754.0555555555557
2017-11-04,675740.0,871.5964912280701,4022.00350877193
2017-11-05,676026.5,1352.4652777777778,4943.548611111111
